0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37115e-06 1.84782e-06 2.12381e-06 2.40777e-06 2.69273e-06 2.9709e-06 3.48068e-06 3.76523e-06 4.01998e-06 4.23588e-06 4.62557e-06 4.76866e-06 4.85157e-06 4.87059e-06 4.82426e-06 4.71373e-06 4.54286e-06 4.31773e-06 4.0466e-06 3.73913e-06 3.40601e-06 2.92762e-06 2.60628e-06 2.28479e-06 1.97238e-06 1.41483e-06 1.1833e-06 9.74573e-07 7.90421e-07 6.31282e-07 4.96498e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45726e-06 1.74853e-06 2.33862e-06 2.76217e-06 3.21717e-06 3.69551e-06 4.187e-06 4.96807e-06 5.51363e-06 6.0393e-06 6.77207e-06 7.25565e-06 7.6741e-06 8.01209e-06 8.25642e-06 8.39683e-06 8.42695e-06 8.34432e-06 8.15117e-06 7.85406e-06 7.4636e-06 6.99409e-06 6.4621e-06 5.88609e-06 5.2849e-06 4.67687e-06 4.07889e-06 3.40595e-06 2.89599e-06 2.42477e-06 1.67069e-06 1.35522e-06 1.08255e-06 8.51561e-07 6.5964e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.3249e-06 1.66603e-06 2.06251e-06 2.51377e-06 3.35304e-06 4.01464e-06 4.7394e-06 5.51713e-06 6.6422e-06 7.56443e-06 8.50121e-06 9.70901e-06 1.06674e-05 1.15708e-05 1.23906e-05 1.30989e-05 1.36694e-05 1.40803e-05 1.43143e-05 1.43607e-05 1.42157e-05 1.38831e-05 1.33742e-05 1.27073e-05 1.19063e-05 1.11138e-05 1.01522e-05 9.14923e-06 8.13546e-06 7.13871e-06 6.18312e-06 5.28789e-06 4.46707e-06 3.65991e-06 3.02966e-06 2.1476e-06 1.75578e-06 1.11414e-06 8.50023e-07 6.38635e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1.35796e-06 1.76185e-06 2.25043e-06 2.82994e-06 3.79358e-06 4.67214e-06 5.67199e-06 6.78814e-06 8.31126e-06 9.71707e-06 1.12085e-05 1.3052e-05 1.47062e-05 1.63578e-05 1.79624e-05 1.94731e-05 2.0842e-05 2.20222e-05 2.29709e-05 2.36514e-05 2.40351e-05 2.41047e-05 2.39327e-05 2.33887e-05 2.2554e-05 2.15203e-05 2.0214e-05 1.8735e-05 1.71345e-05 1.54649e-05 1.3777e-05 1.21167e-05 1.05237e-05 9.02974e-06 7.65775e-06 6.30447e-06 5.21531e-06 4.21029e-06 3.42212e-06 2.4301e-06 1.96357e-06 1.57505e-06 1.25414e-06 8.08613e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1.28746e-06 1.72344e-06 2.27133e-06 2.94696e-06 3.76432e-06 5.06358e-06 6.32526e-06 7.7874e-06 9.72038e-06 1.16741e-05 1.38291e-05 1.6443e-05 1.90064e-05 2.16837e-05 2.44183e-05 2.71456e-05 2.9792e-05 3.22803e-05 3.45316e-05 3.64689e-05 3.80224e-05 3.92376e-05 3.98872e-05 4.00246e-05 3.96417e-05 3.87502e-05 3.7382e-05 3.55881e-05 3.34337e-05 3.09966e-05 2.83609e-05 2.56125e-05 2.28342e-05 2.0193e-05 1.7589e-05 1.51484e-05 1.29082e-05 1.0891e-05 9.10596e-06 7.5512e-06 6.21569e-06 5.02812e-06 3.57827e-06 2.92791e-06 2.38122e-06 1.92359e-06 1.38726e-06 1.12971e-06 7.30841e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1.55945e-06 2.12049e-06 2.83867e-06 3.74118e-06 5.10369e-06 6.56384e-06 8.31797e-06 1.03874e-05 1.30984e-05 1.5945e-05 1.91416e-05 2.30071e-05 2.69348e-05 3.11181e-05 3.54821e-05 3.99355e-05 4.43716e-05 4.86705e-05 5.27077e-05 5.63884e-05 5.96e-05 6.21409e-05 6.39663e-05 6.50053e-05 6.52133e-05 6.45783e-05 6.31204e-05 6.08916e-05 5.7975e-05 5.44766e-05 5.05929e-05 4.63384e-05 4.19063e-05 3.74306e-05 3.30326e-05 2.88163e-05 2.48637e-05 2.12338e-05 1.79623e-05 1.50637e-05 1.25343e-05 1.0356e-05 8.50112e-06 6.87155e-06 5.17434e-06 4.22816e-06 3.2725e-06 2.63282e-06 1.95359e-06 1.56875e-06 1.2417e-06 9.68765e-07 4.83353e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1.30523e-06 1.83119e-06 2.52928e-06 3.43939e-06 4.60441e-06 6.33036e-06 8.26151e-06 1.06224e-05 1.34577e-05 1.71546e-05 2.1171e-05 2.57619e-05 3.13147e-05 3.71383e-05 4.34577e-05 5.01816e-05 5.71894e-05 6.43333e-05 7.14404e-05 7.83559e-05 8.48855e-05 9.07425e-05 9.57807e-05 9.98228e-05 0.000102719 0.000104355 0.000104666 0.000103629 0.000101282 9.77644e-05 9.31139e-05 8.75458e-05 8.12586e-05 7.44703e-05 6.7402e-05 6.02662e-05 5.32555e-05 4.65337e-05 4.02311e-05 3.44388e-05 2.92138e-05 2.45772e-05 2.05225e-05 1.70209e-05 1.40285e-05 1.1493e-05 9.35935e-06 7.52127e-06 5.76089e-06 4.64383e-06 3.70648e-06 2.67244e-06 2.11622e-06 1.65181e-06 1.27091e-06 9.63899e-07 4.95189e-07 3.73567e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1.4628e-06 2.08465e-06 2.92477e-06 4.03993e-06 5.49378e-06 7.62113e-06 1.00942e-05 1.31708e-05 1.6931e-05 2.18297e-05 2.73185e-05 3.40213e-05 4.145e-05 4.98097e-05 5.90474e-05 6.90622e-05 7.97082e-05 9.07935e-05 0.000102116 0.000113405 0.00012429 0.000134497 0.000143709 0.000151622 0.000157957 0.000162482 0.000165023 0.000165474 0.000163868 0.000160169 0.000154551 0.000147228 0.000138467 0.000128584 0.000117923 0.000106826 9.5626e-05 8.46233e-05 7.40734e-05 6.41767e-05 5.50765e-05 4.6857e-05 3.95505e-05 3.31457e-05 2.75972e-05 2.28373e-05 1.87855e-05 1.53583e-05 1.24747e-05 9.99949e-06 7.71625e-06 6.17302e-06 4.88446e-06 3.70984e-06 2.77332e-06 2.13477e-06 1.61981e-06 1.21156e-06 8.93292e-07 4.70003e-07 3.43887e-07 1.73276e-07 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1.58933e-06 2.3007e-06 3.27888e-06 4.60046e-06 6.35474e-06 8.90409e-06 1.19704e-05 1.58523e-05 2.09525e-05 2.69841e-05 3.42499e-05 4.31907e-05 5.33418e-05 6.49651e-05 7.8037e-05 9.24684e-05 0.000108102 0.00012474 0.000142074 0.000159681 0.00017717 0.000194078 0.000209915 0.000224186 0.000236426 0.000246207 0.000253172 0.000257109 0.000257779 0.000255184 0.000249417 0.000240693 0.000229337 0.00021577 0.000200481 0.000183994 0.000166843 0.000149538 0.000132539 0.000116237 0.000100937 8.68565e-05 7.41206e-05 6.27777e-05 5.28079e-05 4.4141e-05 3.66744e-05 3.02875e-05 2.48565e-05 2.02615e-05 1.63933e-05 1.30849e-05 1.01319e-05 8.03142e-06 6.29117e-06 4.77411e-06 3.6645e-06 2.6804e-06 2.00574e-06 1.47953e-06 1.07581e-06 7.71105e-07 4.13283e-07 2.08299e-07 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1.67407e-06 2.46161e-06 3.56358e-06 5.07884e-06 7.12626e-06 1.00943e-05 1.37758e-05 1.85176e-05 2.47917e-05 3.23936e-05 4.17093e-05 5.32809e-05 6.67197e-05 8.23739e-05 0.000100287 0.00012042 0.000142658 0.00016671 0.000192294 0.000218851 0.00024585 0.000272642 0.000298515 0.000322716 0.000344499 0.000363152 0.000378068 0.000388653 0.000394535 0.000395487 0.000391571 0.000382727 0.000369392 0.000352063 0.00033138 0.00030809 0.00028299 0.000256892 0.000230562 0.000204701 0.000179892 0.000156595 0.000135133 0.000115689 9.83329e-05 8.30311e-05 6.96472e-05 5.80963e-05 4.81655e-05 3.9674e-05 3.24493e-05 2.63341e-05 2.11884e-05 1.68882e-05 1.30111e-05 1.02061e-05 7.77364e-06 5.96935e-06 4.51938e-06 3.26966e-06 2.41294e-06 1.75532e-06 1.25871e-06 8.89728e-07 4.81702e-07 2.42695e-07 0 0 0 0 0 0 0 0 0
